"year","county","make","model","fuel_type","sales"
2023,"Alameda","Alfa Romeo","Tonale","PHEV",2
2023,"Alameda","Audi","Q4 e-tron","Electric",141
2023,"Alameda","Audi","Q4 e-tron Sportback","Electric",31
2023,"Alameda","Audi","Q5","PHEV",43
2023,"Alameda","Audi","Q8 e-tron","Electric",72
2023,"Alameda","Audi","Q8 e-tron Sportback","Electric",20
2023,"Alameda","Audi","RS e-tron GT","Electric",7
2023,"Alameda","Audi","SQ8 e-tron Sportback","Electric",1
2023,"Alameda","Audi","e-tron","Electric",18
2023,"Alameda","Audi","e-tron GT","Electric",18
2023,"Alameda","Audi","e-tron S","Electric",4
2023,"Alameda","Audi","e-tron S Sportback","Electric",1
2023,"Alameda","Audi","e-tron Sportback","Electric",5
2023,"Alameda","BMW","3 Series","PHEV",57
2023,"Alameda","BMW","5 Series","PHEV",56
2023,"Alameda","BMW","7 Series","PHEV",1
2023,"Alameda","BMW","X5","PHEV",203
2023,"Alameda","BMW","XM","PHEV",4
2023,"Alameda","BMW","i4","Electric",460
2023,"Alameda","BMW","i5","Electric",8
2023,"Alameda","BMW","i7","Electric",20
2023,"Alameda","BMW","iX","Electric",237
2023,"Alameda","Cadillac","LYRIQ","Electric",65
2023,"Alameda","Chevrolet","Blazer EV","Electric",1
2023,"Alameda","Chevrolet","Bolt EUV","Electric",804
2023,"Alameda","Chevrolet","Bolt EV","Electric",405
2023,"Alameda","Chrysler","Pacifica Hybrid","PHEV",40
2023,"Alameda","Chrysler","Pacifica Plug-In Hybrid","PHEV",91
2023,"Alameda","Dodge","Hornet","PHEV",1
2023,"Alameda","Ferrari","296 GTB","PHEV",2
2023,"Alameda","Fisker","Ocean","Electric",41
2023,"Alameda","Ford","E-Transit","Electric",19
2023,"Alameda","Ford","Escape Plug-In Hybrid","PHEV",60
2023,"Alameda","Ford","F-150 Lightning","Electric",152
2023,"Alameda","Ford","Mustang Mach-E","Electric",707
2023,"Alameda","GMC","HUMMER EV","Electric",4
2023,"Alameda","Genesis","Electrified G80","Electric",2
2023,"Alameda","Genesis","Electrified GV70","Electric",14
2023,"Alameda","Genesis","GV60","Electric",37
2023,"Alameda","Hyundai","IONIQ 5","Electric",483
2023,"Alameda","Hyundai","IONIQ 6","Electric",165
2023,"Alameda","Hyundai","KONA Electric","Electric",235
2023,"Alameda","Hyundai","NEXO","Hydrogen",13
2023,"Alameda","Hyundai","SANTA FE Plug-In Hybrid","PHEV",40
2023,"Alameda","Hyundai","TUCSON Plug-in Hybrid","PHEV",73
2023,"Alameda","Jaguar","I-PACE","Electric",1
2023,"Alameda","Jeep","Grand Cherokee","PHEV",73
2023,"Alameda","Jeep","Wrangler","PHEV",220
2023,"Alameda","Jeep","Wrangler Unlimited","PHEV",13
2023,"Alameda","Kia","EV6","Electric",187
2023,"Alameda","Kia","EV9","Electric",3
2023,"Alameda","Kia","Niro EV","Electric",385
2023,"Alameda","Kia","Niro Plug-In Hybrid","PHEV",39
2023,"Alameda","Kia","Sorento Plug-In Hybrid","PHEV",36
2023,"Alameda","Kia","Sportage Plug-In Hybrid","PHEV",82
2023,"Alameda","Land Rover","Range Rover","PHEV",1
2023,"Alameda","Land Rover","Range Rover Sport","PHEV",2
2023,"Alameda","Lexus","NX 450h+","PHEV",104
2023,"Alameda","Lexus","RX 450h+","PHEV",7
2023,"Alameda","Lexus","RZ 450e","Electric",66
2023,"Alameda","Lincoln","Aviator","PHEV",8
2023,"Alameda","Lincoln","Corsair","PHEV",9
2023,"Alameda","Lucid","Air","Electric",138
2023,"Alameda","MINI","Countryman Plug-in Hybrid","PHEV",9
2023,"Alameda","MINI","Hardtop 2 Door","Electric",58
2023,"Alameda","Mazda","CX-90 PHEV","PHEV",96
2023,"Alameda","Mazda","MX-30 EV","Electric",5
2023,"Alameda","McLaren","Artura","PHEV",2
2023,"Alameda","Mercedes-Benz","EQB","Electric",256
2023,"Alameda","Mercedes-Benz","EQE","Electric",293
2023,"Alameda","Mercedes-Benz","EQS","Electric",210
2023,"Alameda","Mercedes-Benz","GLE","PHEV",21
2023,"Alameda","Mercedes-Benz","S-Class","PHEV",1
2023,"Alameda","Mitsubishi","Outlander PHEV","PHEV",49
2023,"Alameda","Nissan","Ariya","Electric",158
2023,"Alameda","Nissan","LEAF","Electric",115
2023,"Alameda","Polestar","2","Electric",69
2023,"Alameda","Porsche","Cayenne","PHEV",2
2023,"Alameda","Porsche","Panamera","PHEV",2
2023,"Alameda","Porsche","Taycan","Electric",84
2023,"Alameda","Rivian","EDV 500","Electric",12
2023,"Alameda","Rivian","EDV 700","Electric",75
2023,"Alameda","Rivian","R1S","Electric",399
2023,"Alameda","Rivian","R1T","Electric",155
2023,"Alameda","Subaru","Crosstrek","PHEV",26
2023,"Alameda","Tesla","Model 3","Electric",4285
2023,"Alameda","Tesla","Model S","Electric",230
2023,"Alameda","Tesla","Model X","Electric",687
2023,"Alameda","Tesla","Model Y","Electric",9597
2023,"Alameda","Toyota","Mirai","Hydrogen",115
2023,"Alameda","Toyota","Prius Prime","PHEV",155
2023,"Alameda","Toyota","RAV4 Prime","PHEV",339
2023,"Alameda","Toyota/Subaru","bZ4X/Solterra","Electric",277
2023,"Alameda","VinFast","VF8","Electric",8
2023,"Alameda","Volkswagen","ID.4","Electric",885
2023,"Alameda","Volvo","C40 Recharge","Electric",80
2023,"Alameda","Volvo","S60 Recharge","PHEV",13
2023,"Alameda","Volvo","S90 Recharge","PHEV",1
2023,"Alameda","Volvo","V60 Recharge","PHEV",4
2023,"Alameda","Volvo","XC40 Recharge","Electric",109
2023,"Alameda","Volvo","XC60 Recharge","PHEV",59
2023,"Alameda","Volvo","XC90 Recharge","PHEV",110
2023,"Alpine","Kia","Niro EV","Electric",1
2023,"Alpine","Rivian","R1S","Electric",1
2023,"Alpine","Subaru","Crosstrek","PHEV",1
2023,"Alpine","Tesla","Model 3","Electric",1
2023,"Alpine","Tesla","Model Y","Electric",2
2023,"Amador","Audi","e-tron","Electric",1
2023,"Amador","BMW","i4","Electric",1
2023,"Amador","Chevrolet","Bolt EUV","Electric",4
2023,"Amador","Chevrolet","Bolt EV","Electric",5
2023,"Amador","Chrysler","Pacifica Plug-In Hybrid","PHEV",2
2023,"Amador","Ford","F-150 Lightning","Electric",3
2023,"Amador","Ford","Mustang Mach-E","Electric",2
2023,"Amador","Hyundai","IONIQ 5","Electric",2
2023,"Amador","Hyundai","IONIQ 6","Electric",1
2023,"Amador","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Amador","Jeep","Grand Cherokee","PHEV",2
2023,"Amador","Jeep","Wrangler","PHEV",4
2023,"Amador","Kia","EV6","Electric",1
2023,"Amador","Kia","Niro Plug-In Hybrid","PHEV",1
2023,"Amador","Kia","Sorento Plug-In Hybrid","PHEV",2
2023,"Amador","Kia","Sportage Plug-In Hybrid","PHEV",2
2023,"Amador","Lexus","NX 450h+","PHEV",1
2023,"Amador","Mazda","CX-90 PHEV","PHEV",1
2023,"Amador","Mercedes-Benz","EQS","Electric",1
2023,"Amador","Mitsubishi","Outlander PHEV","PHEV",1
2023,"Amador","Nissan","Ariya","Electric",2
2023,"Amador","Polestar","2","Electric",1
2023,"Amador","Porsche","Taycan","Electric",1
2023,"Amador","Rivian","R1S","Electric",1
2023,"Amador","Rivian","R1T","Electric",1
2023,"Amador","Tesla","Model 3","Electric",19
2023,"Amador","Tesla","Model S","Electric",1
2023,"Amador","Tesla","Model X","Electric",1
2023,"Amador","Tesla","Model Y","Electric",27
2023,"Amador","Toyota","RAV4 Prime","PHEV",2
2023,"Amador","Toyota/Subaru","bZ4X/Solterra","Electric",6
2023,"Amador","Volkswagen","ID.4","Electric",4
2023,"Amador","Volvo","S60 Recharge","PHEV",1
2023,"Butte","Audi","Q4 e-tron","Electric",2
2023,"Butte","Audi","Q5","PHEV",2
2023,"Butte","Audi","Q8 e-tron Sportback","Electric",2
2023,"Butte","BMW","3 Series","PHEV",1
2023,"Butte","BMW","5 Series","PHEV",1
2023,"Butte","BMW","X5","PHEV",14
2023,"Butte","BMW","XM","PHEV",3
2023,"Butte","BMW","i4","Electric",3
2023,"Butte","BMW","i7","Electric",1
2023,"Butte","BMW","iX","Electric",1
2023,"Butte","Cadillac","LYRIQ","Electric",3
2023,"Butte","Chevrolet","Bolt EUV","Electric",13
2023,"Butte","Chevrolet","Bolt EV","Electric",8
2023,"Butte","Chrysler","Pacifica Plug-In Hybrid","PHEV",3
2023,"Butte","Dodge","Hornet","PHEV",1
2023,"Butte","Ferrari","SF90 Spider","PHEV",1
2023,"Butte","Ford","E-Transit","Electric",1
2023,"Butte","Ford","Escape Plug-In Hybrid","PHEV",4
2023,"Butte","Ford","F-150 Lightning","Electric",13
2023,"Butte","Ford","Mustang Mach-E","Electric",15
2023,"Butte","GMC","HUMMER EV","Electric",1
2023,"Butte","Hyundai","IONIQ 5","Electric",17
2023,"Butte","Hyundai","IONIQ 6","Electric",11
2023,"Butte","Hyundai","KONA Electric","Electric",9
2023,"Butte","Hyundai","SANTA FE Plug-In Hybrid","PHEV",9
2023,"Butte","Hyundai","TUCSON Plug-in Hybrid","PHEV",11
2023,"Butte","Jeep","Grand Cherokee","PHEV",4
2023,"Butte","Jeep","Wrangler","PHEV",15
2023,"Butte","Kia","EV6","Electric",6
2023,"Butte","Kia","EV9","Electric",1
2023,"Butte","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Butte","Kia","Sorento Plug-In Hybrid","PHEV",2
2023,"Butte","Kia","Sportage Plug-In Hybrid","PHEV",2
2023,"Butte","Lexus","NX 450h+","PHEV",2
2023,"Butte","Lexus","RX 450h+","PHEV",1
2023,"Butte","Lexus","RZ 450e","Electric",1
2023,"Butte","Lincoln","Aviator","PHEV",1
2023,"Butte","MINI","Hardtop 2 Door","Electric",2
2023,"Butte","Mazda","CX-90 PHEV","PHEV",3
2023,"Butte","Mercedes-Benz","GLE","PHEV",2
2023,"Butte","Mitsubishi","Outlander PHEV","PHEV",3
2023,"Butte","Nissan","Ariya","Electric",3
2023,"Butte","Nissan","LEAF","Electric",2
2023,"Butte","Porsche","Taycan","Electric",1
2023,"Butte","Rivian","R1S","Electric",12
2023,"Butte","Rivian","R1T","Electric",8
2023,"Butte","Subaru","Crosstrek","PHEV",1
2023,"Butte","Tesla","Model 3","Electric",96
2023,"Butte","Tesla","Model S","Electric",4
2023,"Butte","Tesla","Model X","Electric",14
2023,"Butte","Tesla","Model Y","Electric",150
2023,"Butte","Toyota","Prius Prime","PHEV",8
2023,"Butte","Toyota","RAV4 Prime","PHEV",21
2023,"Butte","Toyota/Subaru","bZ4X/Solterra","Electric",10
2023,"Butte","Volkswagen","ID.4","Electric",31
2023,"Butte","Volvo","C40 Recharge","Electric",1
2023,"Butte","Volvo","XC40 Recharge","Electric",4
2023,"Butte","Volvo","XC60 Recharge","PHEV",8
2023,"Butte","Volvo","XC90 Recharge","PHEV",5
2023,"Calaveras","Audi","Q5","PHEV",1
2023,"Calaveras","Audi","Q8 e-tron Sportback","Electric",1
2023,"Calaveras","BMW","3 Series","PHEV",1
2023,"Calaveras","BMW","X5","PHEV",1
2023,"Calaveras","BMW","i4","Electric",2
2023,"Calaveras","BMW","i7","Electric",1
2023,"Calaveras","BMW","iX","Electric",1
2023,"Calaveras","Cadillac","LYRIQ","Electric",1
2023,"Calaveras","Chevrolet","Bolt EUV","Electric",9
2023,"Calaveras","Chevrolet","Bolt EV","Electric",3
2023,"Calaveras","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Calaveras","Chrysler","Pacifica Plug-In Hybrid","PHEV",2
2023,"Calaveras","Fisker","Ocean","Electric",1
2023,"Calaveras","Ford","F-150 Lightning","Electric",9
2023,"Calaveras","Ford","Mustang Mach-E","Electric",8
2023,"Calaveras","Hyundai","IONIQ 5","Electric",4
2023,"Calaveras","Hyundai","IONIQ 6","Electric",1
2023,"Calaveras","Hyundai","SANTA FE Plug-In Hybrid","PHEV",1
2023,"Calaveras","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Calaveras","Jeep","Grand Cherokee","PHEV",4
2023,"Calaveras","Jeep","Wrangler","PHEV",14
2023,"Calaveras","Kia","EV6","Electric",1
2023,"Calaveras","Kia","Niro EV","Electric",1
2023,"Calaveras","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Calaveras","Kia","Sportage Plug-In Hybrid","PHEV",3
2023,"Calaveras","Lexus","NX 450h+","PHEV",3
2023,"Calaveras","Lexus","RZ 450e","Electric",1
2023,"Calaveras","Lucid","Air","Electric",1
2023,"Calaveras","MINI","Hardtop 2 Door","Electric",1
2023,"Calaveras","Mazda","CX-90 PHEV","PHEV",1
2023,"Calaveras","Mercedes-Benz","EQB","Electric",3
2023,"Calaveras","Mercedes-Benz","EQE","Electric",1
2023,"Calaveras","Mercedes-Benz","EQS","Electric",1
2023,"Calaveras","Mitsubishi","Outlander PHEV","PHEV",1
2023,"Calaveras","Rivian","R1S","Electric",4
2023,"Calaveras","Rivian","R1T","Electric",3
2023,"Calaveras","Subaru","Crosstrek","PHEV",1
2023,"Calaveras","Tesla","Model 3","Electric",19
2023,"Calaveras","Tesla","Model S","Electric",2
2023,"Calaveras","Tesla","Model X","Electric",3
2023,"Calaveras","Tesla","Model Y","Electric",32
2023,"Calaveras","Toyota","Prius Prime","PHEV",1
2023,"Calaveras","Toyota","RAV4 Prime","PHEV",4
2023,"Calaveras","Toyota/Subaru","bZ4X/Solterra","Electric",4
2023,"Calaveras","Volkswagen","ID.4","Electric",2
2023,"Colusa","BMW","i4","Electric",1
2023,"Colusa","Chevrolet","Bolt EUV","Electric",1
2023,"Colusa","Ford","F-150 Lightning","Electric",3
2023,"Colusa","Ford","Mustang Mach-E","Electric",2
2023,"Colusa","GMC","HUMMER EV","Electric",1
2023,"Colusa","Hyundai","IONIQ 5","Electric",1
2023,"Colusa","Kia","EV6","Electric",1
2023,"Colusa","Lexus","NX 450h+","PHEV",1
2023,"Colusa","Rivian","R1S","Electric",1
2023,"Colusa","Rivian","R1T","Electric",1
2023,"Colusa","Tesla","Model 3","Electric",5
2023,"Colusa","Tesla","Model Y","Electric",8
2023,"Colusa","Toyota","Prius Prime","PHEV",1
2023,"Colusa","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Contra Costa","Alfa Romeo","Tonale","PHEV",2
2023,"Contra Costa","Audi","Q4 e-tron","Electric",96
2023,"Contra Costa","Audi","Q4 e-tron Sportback","Electric",21
2023,"Contra Costa","Audi","Q5","PHEV",33
2023,"Contra Costa","Audi","Q8 e-tron","Electric",69
2023,"Contra Costa","Audi","Q8 e-tron Sportback","Electric",12
2023,"Contra Costa","Audi","RS e-tron GT","Electric",9
2023,"Contra Costa","Audi","e-tron","Electric",15
2023,"Contra Costa","Audi","e-tron GT","Electric",20
2023,"Contra Costa","Audi","e-tron S","Electric",3
2023,"Contra Costa","Audi","e-tron S Sportback","Electric",1
2023,"Contra Costa","Audi","e-tron Sportback","Electric",11
2023,"Contra Costa","BMW","3 Series","PHEV",46
2023,"Contra Costa","BMW","5 Series","PHEV",19
2023,"Contra Costa","BMW","7 Series","PHEV",4
2023,"Contra Costa","BMW","X5","PHEV",146
2023,"Contra Costa","BMW","XM","PHEV",4
2023,"Contra Costa","BMW","i4","Electric",299
2023,"Contra Costa","BMW","i5","Electric",17
2023,"Contra Costa","BMW","i7","Electric",13
2023,"Contra Costa","BMW","iX","Electric",143
2023,"Contra Costa","Cadillac","LYRIQ","Electric",60
2023,"Contra Costa","Chevrolet","Blazer EV","Electric",1
2023,"Contra Costa","Chevrolet","Bolt EUV","Electric",394
2023,"Contra Costa","Chevrolet","Bolt EV","Electric",158
2023,"Contra Costa","Chrysler","Pacifica Hybrid","PHEV",27
2023,"Contra Costa","Chrysler","Pacifica Plug-In Hybrid","PHEV",61
2023,"Contra Costa","Dodge","Hornet","PHEV",1
2023,"Contra Costa","Ferrari","296 GTB","PHEV",2
2023,"Contra Costa","Ferrari","296 GTS","PHEV",1
2023,"Contra Costa","Ferrari","SF90 Spider","PHEV",1
2023,"Contra Costa","Ferrari","SF90 Stradale","PHEV",2
2023,"Contra Costa","Fisker","Ocean","Electric",58
2023,"Contra Costa","Ford","E-Transit","Electric",15
2023,"Contra Costa","Ford","Escape Plug-In Hybrid","PHEV",40
2023,"Contra Costa","Ford","F-150 Lightning","Electric",145
2023,"Contra Costa","Ford","Mustang Mach-E","Electric",405
2023,"Contra Costa","GMC","HUMMER EV","Electric",6
2023,"Contra Costa","Genesis","Electrified G80","Electric",3
2023,"Contra Costa","Genesis","Electrified GV70","Electric",10
2023,"Contra Costa","Genesis","GV60","Electric",14
2023,"Contra Costa","Hyundai","IONIQ 5","Electric",284
2023,"Contra Costa","Hyundai","IONIQ 6","Electric",99
2023,"Contra Costa","Hyundai","KONA Electric","Electric",57
2023,"Contra Costa","Hyundai","NEXO","Hydrogen",9
2023,"Contra Costa","Hyundai","SANTA FE Plug-In Hybrid","PHEV",35
2023,"Contra Costa","Hyundai","TUCSON Plug-in Hybrid","PHEV",48
2023,"Contra Costa","Jaguar","I-PACE","Electric",2
2023,"Contra Costa","Jeep","Grand Cherokee","PHEV",106
2023,"Contra Costa","Jeep","Wrangler","PHEV",239
2023,"Contra Costa","Jeep","Wrangler Unlimited","PHEV",5
2023,"Contra Costa","Kia","EV6","Electric",107
2023,"Contra Costa","Kia","EV9","Electric",4
2023,"Contra Costa","Kia","Niro EV","Electric",40
2023,"Contra Costa","Kia","Niro Plug-In Hybrid","PHEV",30
2023,"Contra Costa","Kia","Sorento Plug-In Hybrid","PHEV",29
2023,"Contra Costa","Kia","Sportage Plug-In Hybrid","PHEV",47
2023,"Contra Costa","Land Rover","Range Rover Sport","PHEV",3
2023,"Contra Costa","Lexus","NX 450h+","PHEV",98
2023,"Contra Costa","Lexus","RX 450h+","PHEV",11
2023,"Contra Costa","Lexus","RZ 450e","Electric",53
2023,"Contra Costa","Lincoln","Aviator","PHEV",5
2023,"Contra Costa","Lincoln","Corsair","PHEV",5
2023,"Contra Costa","Lucid","Air","Electric",40
2023,"Contra Costa","MINI","Countryman Plug-in Hybrid","PHEV",3
2023,"Contra Costa","MINI","Hardtop 2 Door","Electric",29
2023,"Contra Costa","Mazda","CX-90 PHEV","PHEV",62
2023,"Contra Costa","Mazda","MX-30 EV","Electric",1
2023,"Contra Costa","McLaren","Artura","PHEV",2
2023,"Contra Costa","Mercedes-Benz","EQB","Electric",191
2023,"Contra Costa","Mercedes-Benz","EQE","Electric",241
2023,"Contra Costa","Mercedes-Benz","EQS","Electric",223
2023,"Contra Costa","Mercedes-Benz","GLE","PHEV",21
2023,"Contra Costa","Mitsubishi","Outlander PHEV","PHEV",25
2023,"Contra Costa","Nissan","Ariya","Electric",105
2023,"Contra Costa","Nissan","LEAF","Electric",74
2023,"Contra Costa","Polestar","2","Electric",31
2023,"Contra Costa","Porsche","Cayenne","PHEV",7
2023,"Contra Costa","Porsche","Panamera","PHEV",2
2023,"Contra Costa","Porsche","Taycan","Electric",69
2023,"Contra Costa","Rivian","EDV 500","Electric",9
2023,"Contra Costa","Rivian","EDV 700","Electric",22
2023,"Contra Costa","Rivian","R1S","Electric",334
2023,"Contra Costa","Rivian","R1T","Electric",108
2023,"Contra Costa","Subaru","Crosstrek","PHEV",19
2023,"Contra Costa","Tesla","Model 3","Electric",2556
2023,"Contra Costa","Tesla","Model S","Electric",188
2023,"Contra Costa","Tesla","Model X","Electric",420
2023,"Contra Costa","Tesla","Model Y","Electric",5260
2023,"Contra Costa","Toyota","Mirai","Hydrogen",71
2023,"Contra Costa","Toyota","Prius Prime","PHEV",105
2023,"Contra Costa","Toyota","RAV4 Prime","PHEV",213
2023,"Contra Costa","Toyota/Subaru","bZ4X/Solterra","Electric",205
2023,"Contra Costa","VinFast","VF8","Electric",12
2023,"Contra Costa","Volkswagen","ID.4","Electric",528
2023,"Contra Costa","Volvo","C40 Recharge","Electric",41
2023,"Contra Costa","Volvo","S60 Recharge","PHEV",15
2023,"Contra Costa","Volvo","V60 Recharge","PHEV",6
2023,"Contra Costa","Volvo","XC40 Recharge","Electric",72
2023,"Contra Costa","Volvo","XC60 Recharge","PHEV",49
2023,"Contra Costa","Volvo","XC90 Recharge","PHEV",87
2023,"Del Norte","BMW","iX","Electric",1
2023,"Del Norte","Chevrolet","Bolt EUV","Electric",1
2023,"Del Norte","Chevrolet","Bolt EV","Electric",4
2023,"Del Norte","Chrysler","Pacifica Plug-In Hybrid","PHEV",2
2023,"Del Norte","Ford","F-150 Lightning","Electric",2
2023,"Del Norte","Jeep","Wrangler","PHEV",2
2023,"Del Norte","Kia","EV6","Electric",1
2023,"Del Norte","Mitsubishi","Outlander PHEV","PHEV",1
2023,"Del Norte","Nissan","LEAF","Electric",1
2023,"Del Norte","Rivian","R1S","Electric",1
2023,"Del Norte","Rivian","R1T","Electric",1
2023,"Del Norte","Tesla","Model 3","Electric",1
2023,"Del Norte","Tesla","Model Y","Electric",5
2023,"Del Norte","Toyota","Prius Prime","PHEV",2
2023,"Del Norte","Toyota","RAV4 Prime","PHEV",4
2023,"Del Norte","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Del Norte","Volvo","XC90 Recharge","PHEV",1
2023,"El Dorado","Audi","Q4 e-tron","Electric",9
2023,"El Dorado","Audi","Q4 e-tron Sportback","Electric",5
2023,"El Dorado","Audi","Q5","PHEV",2
2023,"El Dorado","Audi","Q8 e-tron","Electric",5
2023,"El Dorado","Audi","Q8 e-tron Sportback","Electric",1
2023,"El Dorado","Audi","e-tron","Electric",3
2023,"El Dorado","Audi","e-tron GT","Electric",2
2023,"El Dorado","BMW","3 Series","PHEV",2
2023,"El Dorado","BMW","5 Series","PHEV",2
2023,"El Dorado","BMW","X5","PHEV",20
2023,"El Dorado","BMW","i4","Electric",24
2023,"El Dorado","BMW","i7","Electric",1
2023,"El Dorado","BMW","iX","Electric",12
2023,"El Dorado","Cadillac","LYRIQ","Electric",3
2023,"El Dorado","Chevrolet","Bolt EUV","Electric",33
2023,"El Dorado","Chevrolet","Bolt EV","Electric",15
2023,"El Dorado","Chrysler","Pacifica Hybrid","PHEV",3
2023,"El Dorado","Chrysler","Pacifica Plug-In Hybrid","PHEV",10
2023,"El Dorado","Dodge","Hornet","PHEV",1
2023,"El Dorado","Fisker","Ocean","Electric",1
2023,"El Dorado","Ford","E-Transit","Electric",2
2023,"El Dorado","Ford","Escape Plug-In Hybrid","PHEV",3
2023,"El Dorado","Ford","F-150 Lightning","Electric",33
2023,"El Dorado","Ford","Mustang Mach-E","Electric",42
2023,"El Dorado","Genesis","Electrified GV70","Electric",1
2023,"El Dorado","Genesis","GV60","Electric",2
2023,"El Dorado","Hyundai","IONIQ 5","Electric",23
2023,"El Dorado","Hyundai","IONIQ 6","Electric",4
2023,"El Dorado","Hyundai","KONA Electric","Electric",4
2023,"El Dorado","Hyundai","SANTA FE Plug-In Hybrid","PHEV",11
2023,"El Dorado","Hyundai","TUCSON Plug-in Hybrid","PHEV",11
2023,"El Dorado","Jeep","Grand Cherokee","PHEV",24
2023,"El Dorado","Jeep","Wrangler","PHEV",40
2023,"El Dorado","Jeep","Wrangler Unlimited","PHEV",1
2023,"El Dorado","Kia","EV6","Electric",16
2023,"El Dorado","Kia","Niro EV","Electric",5
2023,"El Dorado","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"El Dorado","Kia","Sorento Plug-In Hybrid","PHEV",9
2023,"El Dorado","Kia","Sportage Plug-In Hybrid","PHEV",9
2023,"El Dorado","Lexus","NX 450h+","PHEV",7
2023,"El Dorado","Lexus","RX 450h+","PHEV",1
2023,"El Dorado","Lexus","RZ 450e","Electric",6
2023,"El Dorado","Lincoln","Aviator","PHEV",3
2023,"El Dorado","Lincoln","Corsair","PHEV",1
2023,"El Dorado","Lucid","Air","Electric",6
2023,"El Dorado","Mazda","CX-90 PHEV","PHEV",5
2023,"El Dorado","McLaren","Artura","PHEV",1
2023,"El Dorado","Mercedes-Benz","EQB","Electric",17
2023,"El Dorado","Mercedes-Benz","EQE","Electric",17
2023,"El Dorado","Mercedes-Benz","EQS","Electric",30
2023,"El Dorado","Mercedes-Benz","GLE","PHEV",1
2023,"El Dorado","Nissan","Ariya","Electric",4
2023,"El Dorado","Nissan","LEAF","Electric",3
2023,"El Dorado","Polestar","2","Electric",2
2023,"El Dorado","Porsche","Cayenne","PHEV",2
2023,"El Dorado","Porsche","Taycan","Electric",2
2023,"El Dorado","Rivian","R1S","Electric",60
2023,"El Dorado","Rivian","R1T","Electric",28
2023,"El Dorado","Subaru","Crosstrek","PHEV",1
2023,"El Dorado","Tesla","Model 3","Electric",215
2023,"El Dorado","Tesla","Model S","Electric",23
2023,"El Dorado","Tesla","Model X","Electric",50
2023,"El Dorado","Tesla","Model Y","Electric",465
2023,"El Dorado","Toyota","Prius Prime","PHEV",12
2023,"El Dorado","Toyota","RAV4 Prime","PHEV",29
2023,"El Dorado","Toyota/Subaru","bZ4X/Solterra","Electric",33
2023,"El Dorado","Volkswagen","ID.4","Electric",28
2023,"El Dorado","Volvo","C40 Recharge","Electric",2
2023,"El Dorado","Volvo","V60 Recharge","PHEV",1
2023,"El Dorado","Volvo","XC40 Recharge","Electric",4
2023,"El Dorado","Volvo","XC60 Recharge","PHEV",2
2023,"El Dorado","Volvo","XC90 Recharge","PHEV",8
2023,"Fresno","Alfa Romeo","Tonale","PHEV",1
2023,"Fresno","Audi","Q4 e-tron","Electric",18
2023,"Fresno","Audi","Q4 e-tron Sportback","Electric",1
2023,"Fresno","Audi","Q5","PHEV",3
2023,"Fresno","Audi","Q8 e-tron","Electric",13
2023,"Fresno","Audi","Q8 e-tron Sportback","Electric",6
2023,"Fresno","Audi","RS e-tron GT","Electric",2
2023,"Fresno","Audi","e-tron","Electric",3
2023,"Fresno","Audi","e-tron GT","Electric",2
2023,"Fresno","Audi","e-tron S Sportback","Electric",1
2023,"Fresno","Audi","e-tron Sportback","Electric",3
2023,"Fresno","BMW","3 Series","PHEV",11
2023,"Fresno","BMW","5 Series","PHEV",14
2023,"Fresno","BMW","7 Series","PHEV",1
2023,"Fresno","BMW","X5","PHEV",31
2023,"Fresno","BMW","XM","PHEV",9
2023,"Fresno","BMW","i4","Electric",66
2023,"Fresno","BMW","i5","Electric",2
2023,"Fresno","BMW","i7","Electric",9
2023,"Fresno","BMW","iX","Electric",52
2023,"Fresno","Bentley","Flying Spur","PHEV",2
2023,"Fresno","Cadillac","LYRIQ","Electric",21
2023,"Fresno","Chevrolet","Bolt EUV","Electric",129
2023,"Fresno","Chevrolet","Bolt EV","Electric",45
2023,"Fresno","Chrysler","Pacifica Hybrid","PHEV",17
2023,"Fresno","Chrysler","Pacifica Plug-In Hybrid","PHEV",16
2023,"Fresno","Ferrari","SF90 Spider","PHEV",1
2023,"Fresno","Fisker","Ocean","Electric",6
2023,"Fresno","Ford","E-Transit","Electric",11
2023,"Fresno","Ford","Escape Plug-In Hybrid","PHEV",4
2023,"Fresno","Ford","F-150 Lightning","Electric",54
2023,"Fresno","Ford","Mustang Mach-E","Electric",66
2023,"Fresno","GMC","HUMMER EV","Electric",3
2023,"Fresno","Genesis","Electrified G80","Electric",2
2023,"Fresno","Genesis","Electrified GV70","Electric",3
2023,"Fresno","Genesis","GV60","Electric",1
2023,"Fresno","Hyundai","IONIQ 5","Electric",60
2023,"Fresno","Hyundai","IONIQ 6","Electric",52
2023,"Fresno","Hyundai","KONA Electric","Electric",17
2023,"Fresno","Hyundai","SANTA FE Plug-In Hybrid","PHEV",13
2023,"Fresno","Hyundai","TUCSON Plug-in Hybrid","PHEV",14
2023,"Fresno","Jeep","Grand Cherokee","PHEV",53
